ID,Class
7154,jackhammer
8345,car_horn
724,gun_shot
7988,siren
8009,gun_shot
2687,siren
598,siren
5791,engine_idling
635,drilling
1518,street_music
4411,engine_idling
5903,drilling
1871,jackhammer
4921,dog_bark
2865,dog_bark
6506,children_playing
426,dog_bark
3863,jackhammer
5165,engine_idling
270,drilling
8722,dog_bark
2418,jackhammer
8071,air_conditioner
462,air_conditioner
5659,engine_idling
5676,street_music
3177,children_playing
1297,street_music
428,drilling
5890,dog_bark
5209,street_music
7739,dog_bark
4725,engine_idling
1030,jackhammer
1705,air_conditioner
8171,jackhammer
4746,jackhammer
6098,dog_bark
8068,air_conditioner
459,engine_idling
6821,street_music
6022,jackhammer
8659,air_conditioner
4286,children_playing
5403,jackhammer
3842,car_horn
3268,street_music
1246,gun_shot
2901,children_playing
7333,children_playing
5460,car_horn
5228,drilling
2421,children_playing
4794,air_conditioner
498,street_music
1608,drilling
4650,children_playing
3503,jackhammer
2347,engine_idling
1947,dog_bark
922,siren
1026,gun_shot
2776,street_music
6895,children_playing
3992,air_conditioner
5200,jackhammer
8354,gun_shot
8122,street_music
5582,engine_idling
8508,children_playing
3105,children_playing
7724,drilling
5333,air_conditioner
3095,children_playing
5059,dog_bark
264,air_conditioner
131,car_horn
4126,siren
6411,drilling
7362,street_music
7500,engine_idling
1328,drilling
7076,children_playing
3916,children_playing
83,car_horn
1528,dog_bark
3140,siren
6296,drilling
7943,drilling
5353,gun_shot
1805,dog_bark
1678,jackhammer
4542,drilling
3030,children_playing
683,siren
7360,air_conditioner
1503,siren
7450,dog_bark
6973,children_playing
7599,car_horn
8711,dog_bark
3630,dog_bark
5013,dog_bark
8013,children_playing
5757,children_playing
2597,siren
726,children_playing
7788,engine_idling
1574,jackhammer
5183,jackhammer
6414,air_conditioner
6892,air_conditioner
4200,children_playing
6134,engine_idling
6019,engine_idling
4054,engine_idling
820,engine_idling
5175,children_playing
7518,car_horn
6847,jackhammer
316,jackhammer
401,children_playing
2984,air_conditioner
3493,street_music
8111,air_conditioner
4634,air_conditioner
7145,street_music
2924,siren
3257,air_conditioner
5057,jackhammer
8365,street_music
2665,children_playing
8184,drilling
6015,engine_idling
1269,siren
963,gun_shot
2986,air_conditioner
5641,gun_shot
8524,gun_shot
4231,street_music
1940,children_playing
5877,jackhammer
5870,jackhammer
2042,jackhammer
2055,children_playing
5196,children_playing
5544,children_playing
4613,jackhammer
3216,drilling
1837,siren
6389,siren
5072,air_conditioner
5745,dog_bark
4948,jackhammer
1352,dog_bark
7677,dog_bark
3404,gun_shot
1890,siren
8445,siren
1187,drilling
4783,engine_idling
8052,street_music
6760,street_music
3560,dog_bark
3510,children_playing
4392,dog_bark
6903,siren
4463,jackhammer
8233,jackhammer
7151,car_horn
6214,air_conditioner
4367,engine_idling
1949,drilling
2135,children_playing
525,children_playing
3674,jackhammer
8627,air_conditioner
527,street_music
4246,jackhammer
946,street_music
7417,siren
1663,dog_bark
5702,air_conditioner
2415,children_playing
7639,drilling
1689,street_music
2982,children_playing
5294,street_music
5704,street_music
3742,air_conditioner
8416,air_conditioner
6724,drilling
8407,dog_bark
7216,jackhammer
1919,air_conditioner
1058,jackhammer
3679,dog_bark
3782,car_horn
7153,street_music
6717,children_playing
5678,air_conditioner
4795,children_playing
4707,siren
4129,jackhammer
7377,air_conditioner
364,dog_bark
5142,siren
5340,street_music
4535,air_conditioner
4799,siren
1273,children_playing
3689,street_music
8675,siren
215,dog_bark
3388,siren
1706,engine_idling
3879,siren
1731,street_music
3354,engine_idling
43,siren
3489,drilling
1018,street_music
1460,engine_idling
1145,jackhammer
4840,air_conditioner
4146,drilling
2020,street_music
5642,street_music
8568,drilling
6412,car_horn
4926,siren
1214,street_music
6403,air_conditioner
4461,engine_idling
2648,street_music
6212,dog_bark
3671,air_conditioner
3504,street_music
1061,street_music
8263,dog_bark
5515,car_horn
386,engine_idling
8077,engine_idling
3,siren
2148,siren
5543,street_music
3277,engine_idling
6523,engine_idling
937,engine_idling
1921,siren
7074,jackhammer
5263,children_playing
8670,siren
4228,street_music
8172,engine_idling
2711,air_conditioner
5833,car_horn
3596,street_music
5002,dog_bark
1209,children_playing
3765,air_conditioner
5844,children_playing
3687,jackhammer
5391,street_music
3787,engine_idling
3213,car_horn
5723,drilling
1131,engine_idling
3724,jackhammer
727,street_music
2940,air_conditioner
5628,drilling
7532,engine_idling
4111,dog_bark
4232,siren
7150,siren
3624,dog_bark
6340,engine_idling
192,air_conditioner
1709,dog_bark
1679,gun_shot
2576,dog_bark
2524,dog_bark
8725,engine_idling
2064,siren
4291,drilling
3459,drilling
4657,children_playing
528,dog_bark
5022,street_music
4103,siren
1736,children_playing
2364,jackhammer
729,street_music
3725,jackhammer
4762,dog_bark
1970,air_conditioner
3672,jackhammer
2604,jackhammer
4128,dog_bark
5561,jackhammer
740,jackhammer
3919,engine_idling
174,children_playing
2613,jackhammer
7552,air_conditioner
509,children_playing
5669,car_horn
2408,engine_idling
7039,children_playing
1910,air_conditioner
8526,children_playing
4119,car_horn
3732,air_conditioner
5409,gun_shot
7990,jackhammer
501,jackhammer
4356,engine_idling
1279,air_conditioner
4143,engine_idling
2752,gun_shot
6309,children_playing
368,engine_idling
3579,engine_idling
7073,jackhammer
1496,gun_shot
250,children_playing
694,engine_idling
8058,children_playing
3682,siren
3850,engine_idling
2262,children_playing
4916,dog_bark
1832,street_music
3554,siren
4241,air_conditioner
2089,gun_shot
6451,air_conditioner
7378,drilling
1259,air_conditioner
7205,jackhammer
178,jackhammer
2930,gun_shot
7747,car_horn
5990,drilling
8728,engine_idling
6728,street_music
7706,street_music
6119,drilling
2343,engine_idling
8119,engine_idling
813,street_music
2430,siren
2265,gun_shot
7775,siren
3417,drilling
1896,siren
473,children_playing
913,jackhammer
3893,children_playing
5188,jackhammer
4199,engine_idling
8277,siren
3481,engine_idling
2501,jackhammer
4174,street_music
1787,air_conditioner
3407,dog_bark
809,car_horn
5765,car_horn
45,jackhammer
8483,children_playing
1547,air_conditioner
3054,dog_bark
7197,street_music
4904,children_playing
2998,gun_shot
3930,drilling
8589,siren
5466,engine_idling
4752,drilling
3306,street_music
8580,street_music
4741,drilling
3538,jackhammer
5134,jackhammer
6367,street_music
3770,drilling
6609,air_conditioner
8667,air_conditioner
4262,street_music
4529,air_conditioner
5405,gun_shot
1384,street_music
8173,street_music
8270,siren
8236,street_music
7443,street_music
7683,drilling
2182,gun_shot
2427,jackhammer
8571,engine_idling
2443,engine_idling
4272,air_conditioner
8552,jackhammer
1562,children_playing
3164,jackhammer
5373,car_horn
3153,engine_idling
6049,dog_bark
8252,dog_bark
8279,siren
2139,jackhammer
1139,engine_idling
7194,jackhammer
4578,siren
901,dog_bark
3052,street_music
137,jackhammer
692,children_playing
3434,street_music
4160,jackhammer
3275,car_horn
6213,siren
3316,jackhammer
4828,drilling
2439,siren
6879,street_music
6875,siren
6750,children_playing
3003,children_playing
2680,jackhammer
978,children_playing
5321,siren
2414,drilling
4171,gun_shot
2824,children_playing
3520,siren
4218,gun_shot
2163,jackhammer
2652,drilling
5477,siren
5519,engine_idling
755,jackhammer
4491,jackhammer
6101,children_playing
1367,jackhammer
2797,air_conditioner
5681,children_playing
6432,drilling
7802,children_playing
1579,air_conditioner
5514,dog_bark
6716,jackhammer
7672,siren
1744,engine_idling
335,air_conditioner
5800,jackhammer
3081,street_music
744,street_music
2497,jackhammer
268,jackhammer
8330,drilling
5436,children_playing
2051,dog_bark
3622,air_conditioner
5701,siren
1565,engine_idling
1530,street_music
63,drilling
5594,siren
6822,gun_shot
7094,air_conditioner
648,street_music
2227,gun_shot
8399,children_playing
3207,drilling
4920,drilling
6816,engine_idling
5067,siren
8280,jackhammer
4703,car_horn
5099,siren
5476,street_music
2247,air_conditioner
2862,air_conditioner
6133,air_conditioner
6051,gun_shot
8099,dog_bark
6338,jackhammer
202,gun_shot
2580,children_playing
3591,dog_bark
222,jackhammer
5865,car_horn
165,air_conditioner
6103,siren
4827,street_music
4506,jackhammer
2386,siren
1115,air_conditioner
5530,dog_bark
1042,jackhammer
4175,siren
7707,air_conditioner
4792,children_playing
975,gun_shot
5100,air_conditioner
7025,engine_idling
8299,gun_shot
878,dog_bark
4599,street_music
1070,engine_idling
2929,air_conditioner
7251,dog_bark
2775,car_horn
3046,drilling
6708,street_music
2890,gun_shot
2878,air_conditioner
2339,children_playing
871,street_music
4661,street_music
4860,gun_shot
7690,dog_bark
2572,air_conditioner
8613,dog_bark
6305,air_conditioner
3840,street_music
5096,drilling
2082,siren
3406,dog_bark
353,engine_idling
8208,air_conditioner
5504,jackhammer
7881,street_music
7086,street_music
5773,jackhammer
7827,gun_shot
587,engine_idling
2831,street_music
7681,siren
6013,street_music
3686,engine_idling
6595,jackhammer
2134,siren
7148,siren
4820,drilling
7843,siren
6077,siren
5112,drilling
1570,engine_idling
7833,street_music
1029,street_music
6108,engine_idling
6574,children_playing
2832,air_conditioner
4947,children_playing
8360,engine_idling
6651,street_music
3763,drilling
7837,dog_bark
6040,dog_bark
607,children_playing
4942,children_playing
5021,street_music
1404,siren
3886,street_music
5088,street_music
2570,siren
60,siren
3074,siren
1189,gun_shot
4190,engine_idling
2603,dog_bark
8135,engine_idling
1358,engine_idling
7970,dog_bark
4607,car_horn
6331,engine_idling
5019,children_playing
1014,children_playing
7163,siren
2010,siren
8093,air_conditioner
1708,jackhammer
2016,drilling
833,children_playing
894,engine_idling
5545,children_playing
4100,siren
7560,jackhammer
5889,engine_idling
1697,engine_idling
5172,gun_shot
7379,jackhammer
182,siren
1536,street_music
4753,street_music
2199,street_music
1500,engine_idling
1877,children_playing
2378,air_conditioner
7456,gun_shot
6493,air_conditioner
8072,street_music
5494,jackhammer
5609,children_playing
3508,drilling
6643,siren
7253,dog_bark
6055,engine_idling
571,car_horn
1873,jackhammer
7329,drilling
5045,jackhammer
841,dog_bark
5652,street_music
7367,siren
7664,gun_shot
123,drilling
1751,drilling
450,street_music
4561,dog_bark
6061,street_music
1634,street_music
7389,jackhammer
6518,air_conditioner
6712,gun_shot
4747,drilling
5954,jackhammer
7277,dog_bark
1555,engine_idling
1385,air_conditioner
5837,children_playing
6773,jackhammer
7081,drilling
461,drilling
4349,gun_shot
6626,siren
2805,drilling
8333,siren
22,air_conditioner
5774,engine_idling
932,engine_idling
1847,drilling
884,car_horn
1323,jackhammer
3750,jackhammer
6463,air_conditioner
3821,children_playing
2256,siren
7462,jackhammer
6288,air_conditioner
4361,engine_idling
8579,children_playing
6104,siren
4858,children_playing
1548,air_conditioner
3567,dog_bark
8067,street_music
5909,siren
2498,jackhammer
7501,engine_idling
1651,street_music
6339,air_conditioner
1310,engine_idling
5259,air_conditioner
2553,dog_bark
5309,children_playing
4684,siren
6459,children_playing
7003,jackhammer
1607,jackhammer
3542,siren
414,jackhammer
4647,street_music
6520,siren
128,jackhammer
334,jackhammer
356,dog_bark
7337,dog_bark
7245,drilling
4984,air_conditioner
3642,engine_idling
7321,children_playing
7523,dog_bark
2394,children_playing
1603,street_music
2080,car_horn
1370,drilling
2678,dog_bark
4130,children_playing
3293,street_music
2620,air_conditioner
4715,dog_bark
3878,gun_shot
4073,drilling
1916,engine_idling
1699,children_playing
8092,gun_shot
271,drilling
7743,children_playing
3517,drilling
6939,air_conditioner
7437,jackhammer
5612,jackhammer
4830,gun_shot
732,gun_shot
6279,engine_idling
948,drilling
6725,children_playing
8034,jackhammer
360,children_playing
1168,air_conditioner
1378,children_playing
4067,air_conditioner
7328,siren
1672,siren
8676,jackhammer
1493,children_playing
5835,air_conditioner
6517,drilling
2850,dog_bark
6355,children_playing
4769,children_playing
322,siren
6512,dog_bark
6835,air_conditioner
1808,engine_idling
411,children_playing
2988,siren
1605,jackhammer
3758,car_horn
4135,dog_bark
8707,gun_shot
5840,siren
4101,gun_shot
3999,air_conditioner
6943,street_music
377,car_horn
4705,jackhammer
3125,siren
3668,car_horn
1704,jackhammer
5818,dog_bark
4807,street_music
4472,siren
2106,siren
8582,air_conditioner
5291,car_horn
1913,siren
8615,jackhammer
1872,street_music
5548,children_playing
6196,drilling
152,children_playing
7403,engine_idling
251,jackhammer
1534,jackhammer
1278,children_playing
1088,air_conditioner
4256,air_conditioner
1510,children_playing
8429,children_playing
8080,street_music
7426,engine_idling
8025,children_playing
1311,children_playing
5382,drilling
1531,air_conditioner
4401,air_conditioner
919,drilling
370,dog_bark
1001,air_conditioner
7715,siren
7727,street_music
3401,street_music
4440,car_horn
4824,jackhammer
7143,jackhammer
8611,dog_bark
1226,siren
1843,dog_bark
3347,jackhammer
2462,engine_idling
784,children_playing
5968,street_music
5714,children_playing
7754,jackhammer
5221,drilling
8081,drilling
6832,air_conditioner
7361,siren
6327,drilling
5763,children_playing
3685,siren
8024,drilling
2335,siren
4191,siren
8425,air_conditioner
3834,children_playing
6926,children_playing
7172,air_conditioner
671,dog_bark
2028,children_playing
1588,car_horn
4965,drilling
7890,dog_bark
5432,air_conditioner
7345,dog_bark
2595,dog_bark
4651,dog_bark
1640,jackhammer
3004,street_music
2094,jackhammer
130,drilling
3844,siren
4166,air_conditioner
7471,dog_bark
1836,engine_idling
221,dog_bark
391,siren
6608,children_playing
5683,dog_bark
376,drilling
5586,jackhammer
817,drilling
2789,siren
5706,street_music
636,children_playing
812,dog_bark
269,jackhammer
1571,street_music
2801,air_conditioner
5129,engine_idling
2287,engine_idling
1626,engine_idling
7504,car_horn
4438,street_music
7161,jackhammer
15,dog_bark
4255,street_music
3121,dog_bark
7651,siren
8523,children_playing
2340,jackhammer
1618,drilling
7061,drilling
4934,car_horn
560,children_playing
8605,drilling
4704,dog_bark
454,street_music
4498,air_conditioner
5644,dog_bark
3273,air_conditioner
1986,car_horn
1040,children_playing
7212,drilling
5524,car_horn
3381,children_playing
7604,engine_idling
1633,children_playing
2173,street_music
3585,siren
7414,air_conditioner
3444,drilling
6144,children_playing
1380,car_horn
2083,siren
5806,jackhammer
7494,drilling
6662,air_conditioner
1242,siren
8143,drilling
5649,gun_shot
6359,siren
3470,gun_shot
5848,street_music
7994,children_playing
4680,drilling
7989,car_horn
923,siren
4888,street_music
5980,air_conditioner
2327,children_playing
8088,gun_shot
8709,dog_bark
3294,street_music
5319,street_music
8658,dog_bark
6335,drilling
4628,dog_bark
8690,street_music
3301,children_playing
7598,children_playing
5400,car_horn
1458,dog_bark
406,air_conditioner
347,siren
564,dog_bark
584,gun_shot
665,air_conditioner
5842,car_horn
4853,air_conditioner
4992,children_playing
5682,engine_idling
4394,children_playing
6945,siren
1241,siren
4381,street_music
8534,engine_idling
712,children_playing
5092,drilling
8431,siren
7231,jackhammer
3823,jackhammer
3163,children_playing
7309,engine_idling
3749,street_music
3885,dog_bark
6683,children_playing
6990,engine_idling
3962,drilling
92,siren
5983,dog_bark
4822,drilling
663,siren
3884,dog_bark
7399,car_horn
7869,jackhammer
2087,engine_idling
4024,siren
5169,dog_bark
6381,siren
1831,siren
7911,dog_bark
4842,jackhammer
6025,street_music
3283,engine_idling
213,siren
6441,air_conditioner
4163,jackhammer
6423,children_playing
2539,children_playing
5554,siren
611,drilling
4462,jackhammer
7280,air_conditioner
1549,children_playing
2596,gun_shot
1048,air_conditioner
5069,siren
8322,jackhammer
5739,car_horn
772,dog_bark
5177,engine_idling
2730,drilling
4301,air_conditioner
2842,drilling
6599,street_music
3738,jackhammer
2741,engine_idling
6083,air_conditioner
8704,siren
7959,engine_idling
336,drilling
7665,street_music
1767,drilling
8474,jackhammer
4839,engine_idling
6923,dog_bark
6550,air_conditioner
1795,street_music
2659,siren
4413,dog_bark
4102,jackhammer
407,air_conditioner
8578,car_horn
5850,air_conditioner
2512,street_music
3066,jackhammer
8146,street_music
3258,dog_bark
7539,car_horn
928,car_horn
3695,jackhammer
288,engine_idling
5328,dog_bark
6156,siren
2640,siren
5587,car_horn
7679,drilling
7330,drilling
8264,dog_bark
5915,drilling
311,gun_shot
8476,drilling
2771,siren
8253,children_playing
6677,dog_bark
3523,dog_bark
4044,street_music
3543,drilling
8499,dog_bark
916,engine_idling
8369,engine_idling
816,air_conditioner
2013,engine_idling
394,street_music
6455,air_conditioner
7196,jackhammer
2800,street_music
980,jackhammer
3190,drilling
1677,drilling
2323,air_conditioner
5985,drilling
830,street_music
843,siren
4913,street_music
7269,drilling
7068,drilling
5173,air_conditioner
7133,engine_idling
8610,engine_idling
8062,dog_bark
6969,dog_bark
7479,street_music
547,street_music
3297,siren
5943,dog_bark
4781,engine_idling
7838,siren
3972,dog_bark
6293,engine_idling
4556,car_horn
4050,street_music
4118,car_horn
3648,gun_shot
299,children_playing
5947,jackhammer
555,engine_idling
1737,children_playing
8446,air_conditioner
2152,street_music
8323,engine_idling
4257,air_conditioner
4676,children_playing
4,dog_bark
1149,drilling
5559,air_conditioner
2939,engine_idling
6483,jackhammer
6967,engine_idling
7567,dog_bark
4400,air_conditioner
3392,children_playing
7108,gun_shot
6375,engine_idling
2031,air_conditioner
2192,siren
7221,engine_idling
6971,engine_idling
1718,street_music
3895,air_conditioner
5216,air_conditioner
7088,drilling
2306,street_music
324,air_conditioner
4064,children_playing
1649,jackhammer
3608,air_conditioner
957,children_playing
4000,children_playing
892,car_horn
59,gun_shot
3278,jackhammer
1978,engine_idling
1412,jackhammer
3838,air_conditioner
4924,air_conditioner
1589,siren
4206,children_playing
3843,engine_idling
3566,jackhammer
5357,drilling
2549,street_music
4923,gun_shot
6003,dog_bark
5778,street_music
5237,street_music
6,children_playing
4672,street_music
4449,air_conditioner
6500,engine_idling
8262,siren
175,gun_shot
497,drilling
4480,siren
6175,children_playing
778,dog_bark
1126,air_conditioner
2557,gun_shot
7745,drilling
2785,children_playing
6531,air_conditioner
3721,siren
8441,engine_idling
7734,jackhammer
6081,jackhammer
5613,siren
7519,street_music
1435,car_horn
1113,drilling
6343,siren
4049,dog_bark
4742,car_horn
3820,children_playing
3194,gun_shot
5907,dog_bark
7344,street_music
2045,gun_shot
2488,street_music
7226,air_conditioner
1661,air_conditioner
773,air_conditioner
113,street_music
142,jackhammer
3400,children_playing
3611,children_playing
3365,jackhammer
748,street_music
6197,engine_idling
6529,children_playing
6172,car_horn
1092,children_playing
2875,engine_idling
2641,car_horn
7247,dog_bark
2036,jackhammer
1076,dog_bark
4057,car_horn
8411,engine_idling
8110,siren
7260,car_horn
721,dog_bark
1830,gun_shot
5758,car_horn
6456,car_horn
5854,dog_bark
4009,siren
4509,air_conditioner
7933,children_playing
8519,drilling
61,car_horn
2180,car_horn
2466,drilling
3657,air_conditioner
317,street_music
1286,jackhammer
7105,street_music
388,siren
860,engine_idling
4786,dog_bark
4227,air_conditioner
3887,gun_shot
3319,engine_idling
7140,drilling
605,gun_shot
230,street_music
4697,jackhammer
8620,dog_bark
3599,engine_idling
7509,dog_bark
5174,air_conditioner
3135,car_horn
7556,jackhammer
4895,dog_bark
6297,siren
3415,dog_bark
512,engine_idling
7015,car_horn
1511,gun_shot
1191,street_music
4178,children_playing
1492,dog_bark
3932,jackhammer
6151,engine_idling
3526,jackhammer
5505,siren
4732,siren
5284,siren
7369,air_conditioner
3577,jackhammer
6086,siren
3395,jackhammer
8213,children_playing
867,air_conditioner
8538,gun_shot
6131,air_conditioner
140,jackhammer
3244,siren
2586,air_conditioner
3760,dog_bark
8514,engine_idling
4906,drilling
19,gun_shot
5489,siren
6583,air_conditioner
6771,engine_idling
1423,siren
4784,air_conditioner
8664,dog_bark
6534,children_playing
7138,jackhammer
3152,gun_shot
275,jackhammer
7275,children_playing
50,siren
5653,drilling
6703,drilling
33,jackhammer
3870,dog_bark
4299,children_playing
6882,drilling
1894,car_horn
7078,air_conditioner
1739,engine_idling
1508,dog_bark
26,engine_idling
8546,children_playing
849,street_music
7032,gun_shot
4365,jackhammer
1666,drilling
7244,jackhammer
986,jackhammer
702,jackhammer
326,jackhammer
5826,siren
1398,dog_bark
7733,children_playing
5882,engine_idling
1996,jackhammer
8403,siren
4912,siren
8029,jackhammer
7359,engine_idling
2184,engine_idling
3462,street_music
3477,air_conditioner
6457,jackhammer
3859,jackhammer
47,air_conditioner
5710,dog_bark
6914,engine_idling
7901,drilling
2511,jackhammer
567,air_conditioner
1296,siren
1746,siren
6141,gun_shot
5553,gun_shot
7202,car_horn
4274,engine_idling
4493,siren
6023,siren
4569,dog_bark
1629,drilling
1856,air_conditioner
5004,siren
6311,jackhammer
5313,gun_shot
7930,siren
104,jackhammer
3276,engine_idling
7922,engine_idling
8511,engine_idling
8285,drilling
4239,engine_idling
8460,dog_bark
7077,street_music
1914,drilling
520,siren
2458,car_horn
6955,car_horn
5148,jackhammer
1999,dog_bark
3133,children_playing
6241,children_playing
8325,jackhammer
7376,street_music
3864,air_conditioner
4338,jackhammer
1346,drilling
5398,air_conditioner
1066,air_conditioner
2821,jackhammer
5769,drilling
7005,drilling
8106,drilling
5376,dog_bark
7302,jackhammer
578,drilling
8227,street_music
3150,dog_bark
8380,siren
7671,air_conditioner
5786,children_playing
544,engine_idling
5932,street_music
733,dog_bark
972,engine_idling
7055,siren
904,dog_bark
7307,children_playing
4384,siren
8108,street_music
5925,street_music
4714,engine_idling
5416,engine_idling
3409,dog_bark
3027,jackhammer
7993,drilling
3929,jackhammer
149,siren
2915,engine_idling
658,dog_bark
3515,engine_idling
2757,street_music
5320,street_music
5378,gun_shot
8215,dog_bark
6516,siren
5664,air_conditioner
6323,engine_idling
4511,jackhammer
2542,engine_idling
7010,jackhammer
2543,street_music
2217,engine_idling
6856,siren
3296,jackhammer
3606,children_playing
1339,street_music
1660,drilling
7274,air_conditioner
3096,air_conditioner
621,street_music
3891,dog_bark
848,car_horn
5186,street_music
1602,engine_idling
7075,children_playing
5352,siren
6129,children_playing
3910,air_conditioner
7488,jackhammer
5934,engine_idling
796,dog_bark
4938,air_conditioner
8716,children_playing
1147,children_playing
3889,street_music
3877,jackhammer
8351,drilling
8014,dog_bark
4180,children_playing
2444,jackhammer
4743,air_conditioner
3709,air_conditioner
4093,children_playing
651,siren
8435,engine_idling
3418,drilling
7985,engine_idling
8238,car_horn
6137,siren
771,street_music
1801,street_music
7285,dog_bark
7067,jackhammer
3305,drilling
3271,jackhammer
1210,engine_idling
5624,children_playing
5891,engine_idling
7014,air_conditioner
6603,gun_shot
3036,air_conditioner
3264,jackhammer
6258,dog_bark
4589,air_conditioner
5329,dog_bark
6142,engine_idling
354,street_music
3894,siren
3169,air_conditioner
1897,children_playing
6966,siren
8539,air_conditioner
1982,siren
6726,engine_idling
5499,street_music
7996,siren
7822,engine_idling
6099,jackhammer
3676,car_horn
6739,children_playing
5140,dog_bark
5680,jackhammer
3112,children_playing
4866,street_music
5348,dog_bark
8353,siren
519,engine_idling
457,children_playing
4592,drilling
6698,engine_idling
118,street_music
4158,air_conditioner
857,dog_bark
619,street_music
874,children_playing
1782,children_playing
7305,air_conditioner
7521,drilling
4896,drilling
2547,engine_idling
1987,drilling
5265,siren
1116,siren
1471,gun_shot
6366,children_playing
2194,car_horn
4374,siren
3967,engine_idling
7768,street_music
875,jackhammer
491,jackhammer
4640,children_playing
538,street_music
4583,dog_bark
3771,siren
8467,siren
2149,engine_idling
2717,dog_bark
7791,drilling
3610,jackhammer
4316,jackhammer
5976,jackhammer
3993,dog_bark
2368,jackhammer
6286,gun_shot
2358,jackhammer
2969,dog_bark
610,children_playing
7955,engine_idling
905,dog_bark
5110,jackhammer
1870,street_music
6767,siren
4001,jackhammer
6219,siren
1681,jackhammer
7777,dog_bark
8101,siren
542,air_conditioner
6660,jackhammer
7311,street_music
6033,children_playing
7463,street_music
6748,street_music
5992,dog_bark
8133,jackhammer
2278,siren
7319,siren
5122,children_playing
1480,children_playing
4870,dog_bark
7410,dog_bark
6341,siren
1760,air_conditioner
6395,engine_idling
6679,children_playing
4172,jackhammer
8210,children_playing
3474,children_playing
7596,street_music
1431,car_horn
4736,drilling
6633,siren
1237,air_conditioner
615,children_playing
6946,air_conditioner
7425,engine_idling
303,drilling
1868,drilling
2233,gun_shot
6413,air_conditioner
5512,siren
6731,drilling
898,drilling
7770,jackhammer
3240,engine_idling
3803,street_music
1322,drilling
4623,air_conditioner
6759,engine_idling
8251,engine_idling
2899,air_conditioner
3138,siren
1901,street_music
5583,jackhammer
1616,siren
868,siren
3966,children_playing
6474,engine_idling
8498,jackhammer
4604,car_horn
4570,drilling
4500,siren
3587,air_conditioner
2509,siren
623,engine_idling
6735,dog_bark
8475,car_horn
4602,engine_idling
3754,street_music
8036,siren
3437,air_conditioner
7455,air_conditioner
7315,siren
1573,air_conditioner
8346,siren
5159,children_playing
1673,engine_idling
6741,jackhammer
5942,children_playing
1523,street_music
2751,engine_idling
938,street_music
5518,engine_idling
606,children_playing
4970,air_conditioner
395,street_music
2959,street_music
906,dog_bark
3161,air_conditioner
1350,drilling
6187,engine_idling
3467,drilling
6738,children_playing
1917,street_music
7718,car_horn
4718,engine_idling
2329,children_playing
1932,jackhammer
7528,car_horn
1738,drilling
246,siren
6473,air_conditioner
6630,dog_bark
6160,street_music
4636,engine_idling
834,engine_idling
4155,drilling
6372,jackhammer
4759,engine_idling
2264,engine_idling
8553,drilling
3288,jackhammer
1255,engine_idling
4833,drilling
586,engine_idling
1842,children_playing
7705,air_conditioner
6778,engine_idling
3745,siren
5829,jackhammer
6262,dog_bark
2835,siren
2581,jackhammer
7574,drilling
1886,siren
374,dog_bark
8599,siren
5001,drilling
4097,engine_idling
3654,engine_idling
1091,street_music
8190,siren
3446,air_conditioner
3656,siren
3127,street_music
2983,jackhammer
2070,jackhammer
6295,street_music
4427,street_music
643,siren
3741,jackhammer
2780,car_horn
7124,engine_idling
4889,drilling
6580,street_music
6634,engine_idling
1554,air_conditioner
1613,drilling
2144,siren
4739,jackhammer
8048,engine_idling
2373,dog_bark
7022,children_playing
6461,air_conditioner
4610,air_conditioner
4010,drilling
8368,drilling
5922,children_playing
2301,children_playing
7530,drilling
1008,car_horn
1473,jackhammer
1864,air_conditioner
80,gun_shot
1090,jackhammer
2706,children_playing
7201,car_horn
5698,gun_shot
4633,air_conditioner
1749,siren
3451,air_conditioner
2624,jackhammer
4851,air_conditioner
2625,jackhammer
7054,siren
7040,air_conditioner
7112,children_playing
2416,jackhammer
639,drilling
7861,siren
7174,street_music
3569,air_conditioner
3233,street_music
5324,children_playing
5750,street_music
193,air_conditioner
620,children_playing
4966,children_playing
5227,dog_bark
3925,street_music
4363,air_conditioner
4568,dog_bark
3136,street_music
132,street_music
227,engine_idling
2209,street_music
6326,children_playing
6734,children_playing
4204,dog_bark
2125,air_conditioner
1695,engine_idling
5571,air_conditioner
2259,car_horn
6358,street_music
319,street_music
3514,gun_shot
6942,jackhammer
6635,air_conditioner
3637,engine_idling
3013,siren
2096,siren
6928,gun_shot
661,engine_idling
3360,drilling
2230,drilling
5414,dog_bark
5268,jackhammer
6934,drilling
6570,engine_idling
7696,car_horn
915,dog_bark
5585,gun_shot
2474,street_music
6247,dog_bark
5472,air_conditioner
5369,street_music
8420,dog_bark
1096,air_conditioner
8560,drilling
8308,jackhammer
452,jackhammer
6450,street_music
8547,siren
5248,jackhammer
1162,air_conditioner
6909,dog_bark
3229,car_horn
5371,car_horn
1703,siren
7171,street_music
3537,jackhammer
3590,drilling
2463,siren
7687,engine_idling
2963,dog_bark
6139,dog_bark
3988,jackhammer
7129,drilling
3883,children_playing
2212,siren
7547,drilling
839,drilling
645,car_horn
7814,engine_idling
5397,engine_idling
4265,dog_bark
7222,engine_idling
3060,dog_bark
684,drilling
6283,engine_idling
1809,engine_idling
6123,dog_bark
2558,dog_bark
3199,engine_idling
3021,drilling
5011,engine_idling
3026,jackhammer
7977,drilling
5951,jackhammer
8666,drilling
7051,air_conditioner
2645,siren
5278,jackhammer
1946,dog_bark
4253,jackhammer
8618,air_conditioner
